               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.025067,           0.0062398,          0.00045841,             0.99265,             0.98948,             0.99491,             0.74183,            0.021515,           0.0055189,          0.00018206,            0.025691,            0.025691,            0.025691
                 126,            0.025537,           0.0061926,          0.00046269,             0.99751,             0.98982,             0.99482,             0.73153,            0.021716,           0.0058651,          0.00020852,            0.025624,            0.025624,            0.025624
                 127,            0.025094,           0.0061319,          0.00053696,             0.99674,             0.99091,             0.99491,             0.75038,             0.02086,           0.0060091,          0.00020366,            0.025557,            0.025557,            0.025557
                 128,            0.026133,           0.0062013,          0.00048376,             0.99552,             0.99091,             0.99482,             0.74999,            0.020496,           0.0055122,          0.00020709,            0.025489,            0.025489,            0.025489
                 129,            0.026099,           0.0062887,          0.00057999,             0.99689,                   1,               0.995,             0.76066,            0.019843,           0.0052376,          0.00018458,            0.025422,            0.025422,            0.025422
                 130,            0.025647,           0.0061867,          0.00047209,             0.98661,             0.99068,             0.99464,             0.74953,            0.019978,           0.0054274,          0.00018482,            0.025355,            0.025355,            0.025355
                 131,            0.025609,           0.0063191,           0.0004511,             0.99004,             0.99091,             0.99474,             0.75413,            0.019583,           0.0056467,          0.00018058,            0.025287,            0.025287,            0.025287
                 132,            0.024759,           0.0060992,          0.00044256,             0.98812,              0.9819,             0.99464,             0.74794,            0.019354,           0.0055838,          0.00020084,             0.02522,             0.02522,             0.02522
                 133,            0.024957,           0.0059989,          0.00048596,             0.98682,             0.99091,             0.99448,             0.74466,            0.019811,            0.005578,          0.00019622,            0.025153,            0.025153,            0.025153
                 134,            0.024867,           0.0058429,          0.00039433,             0.99744,             0.98161,             0.99422,             0.75368,            0.019283,           0.0059814,          0.00020757,            0.025085,            0.025085,            0.025085
                 135,            0.025621,           0.0059931,          0.00039048,             0.98554,                   1,             0.99491,              0.7642,            0.020725,           0.0051861,          0.00021267,            0.025018,            0.025018,            0.025018
                 136,            0.024679,           0.0058521,          0.00031309,             0.98737,             0.99091,             0.99266,             0.75835,            0.019942,           0.0053377,           0.0001863,            0.024951,            0.024951,            0.024951
                 137,            0.025216,           0.0062466,          0.00050916,             0.98285,             0.99839,              0.9942,             0.76459,            0.019643,           0.0053415,          0.00018125,            0.024883,            0.024883,            0.024883
                 138,               0.025,           0.0060035,          0.00045097,             0.99679,             0.98182,             0.99464,             0.73222,            0.021751,           0.0056705,          0.00020947,            0.024816,            0.024816,            0.024816
                 139,            0.024747,           0.0058153,          0.00041797,             0.99671,             0.99187,               0.995,             0.76483,            0.019676,           0.0051346,          0.00018373,            0.024749,            0.024749,            0.024749
                 140,            0.025362,           0.0061209,          0.00059283,             0.99567,             0.99091,             0.99491,             0.76736,            0.019667,           0.0055122,          0.00021529,            0.024681,            0.024681,            0.024681
                 141,            0.025315,           0.0061027,          0.00045778,             0.99732,               0.992,               0.995,             0.75828,            0.019553,           0.0054092,          0.00020595,            0.024614,            0.024614,            0.024614
